정보원,일자,인용문
통합당_박형준,2020-04-02,"조국을 살리고, 윤석열을 쳐내려는 쪽과 정권의 위선을 드러내고 윤석열을 지켜내자고 하는 쪽의 한판승부
의도하든, 의도하지 않든, 이번 선거는 조국이 정치적 상징으로 소환됐다고 생각한다
공천과 비례 위성정당의 면면으로 볼 때 여권이 철저히 친문, 친조국 공천을 한 것을 알 수 있다
이들(범여권)이 실제로 처음 하는 일이 조국 살리기와 윤석열 쳐내기였다
공수처를 이용해 윤석열 총장부터 손보겠다는 의도를 노골화하고 있다
(여당이) 팬데믹을 이용해 준비도 안 된 상태에서 돈 풀기에 급급하고 노골적으로 매표 욕망을 드러내고 있다
(선거전을 통해) 국가재정의 건전성을 해치지 않는 방법으로 경제를 살리는 데 초점을 두는 미래통합당의 정책 능력 차이를 드러내고자 노력할 것
이번 선거는 누가 뭐래도 지난 3년 문재인 정권에 대한 채점을 하는 선거
지혜로운 우리 국민들이 당장의 상황에 현혹되지 않고 회초리를 들어줄 것으로 기대한다"
통합당_박형준,2020-04-02,"4 15 총선은 조국을 살리고 윤석열을 쳐내려는 쪽과 (문재인) 정권의 위선을 드러내고 윤석열을 지켜내고자 하는 쪽의 한판 승부가 될 수밖에 없다
여권(與圈)이 실제 처음 하는 일이 ‘조국 살리기’와 ‘윤석열 쳐내기’
(민주당의) 공천과 비례 위성정당의 면면으로 볼 때 여권이 철저히 친문(親文) 친(親)조국 공천을 했다는 것을 알 수 있다
공수처(고위공직자범죄수사처)를 이용해서 윤석열 총장부터 손보겠다는 의도를 노골화하고 있는데, 결국 의도하든 의도하지 않든 이번 선거는 조국이 정치적 상징으로 소환됐다고 생각한다
(그러나) 이번 선거는 누가 뭐래도 지난 3년 문재인 정권에 대한 채점을 하는 선거
비록 코로나 위기로 정권의 실정이 묻힐 우려가 있지만 지혜로운 우리 국민들이 당장의 상황에 현혹되지 않고 회초리를 들어주실 것으로 기대한다
우리는 팬데믹(대유행)을 이용해 준비도 안 된 상태에서 돈 풀기에 급급하고, 노골적으로 매표 욕망을 드러내는 여당과 국가재정 건전성을 해치지 않는 방법으로 경제를 살리는 데 초점을 두는 미래통합당의 정책 능력 차이를 드러내고자 노력할 것
표 욕심에 (긴급재난지원금을) 어떻게 줄지도 결정하지 않고 준다고 발표하는 준비 안 된 정권에게 경제 살리기의 키를 줄 수 없다"
통합당_박형준,2020-04-01,"총선을 앞두고 돈 풀기로 표 구걸을 하겠다는 것
계획 없이 무조건 추경만 늘리자는 제안엔 협력하기 어렵다
나랏돈을 자기 돈 쓰듯이 아껴 쓸 생각을 해야 한다
황 대표와 김 위원장이 서로 상의 없이 '액수'만 던지면서 결국 총액이 부풀려진 것 아니냐
여당의 '현금 살포'를 비판하면서 240조원을 운운하니 황당하다"
통합당_박형준,2020-03-31,"총선을 앞두고 돈 풀기로 표를 구걸하겠다는 것 아닌가
전후 사정을 살펴본 결과 명백히 총선을 겨냥한 매표 욕망에 의해 결정됐다는 것"
통합당_박형준,2020-03-31,"총선을 앞두고 돈풀기로 표를 구걸하겠다는 것
70%가 어떤 기준인지 이해가 안 간다. 나라 살림 축내면서 하는 일회성 정책은 전형적 매표 정책이지만 줘야 한다면 국민 편가르지 말고 다 주는 게 낫다
지금 국민이 힘들고 어려우니 지원하겠다는데 쌍수 들고 반대할 수는 없다"
통합당_박형준,2020-03-31,"긴급재난지원금을 만일 줘야하겠다면 국민 편가르지 말고 차라리 다 주는 게 낫다
70% 기준이 어떤 합리성인지 도무지 이해가 안 된다
언론에 따르면 기획재정부가 정권 핵심 인사들과 싸우다시피 저항했다는 보도기 나왔다
그럼에도 이낙연 민주당 선대위원장과 민주당 조정식 윤호중 노영민 강기정 의원 등이 밀어붙여 70% 일괄 기준으로 정책 결정됐다
이게 무얼 의미하겠나. 총선 앞두고 돈풀기로 표 구걸 하겠다는 것
기재부의 합리적 제언을 무시하고 정치적으로 방침이 결정됐다는걸 분명히 알리는 것
더구나 이낙연 위원장은 종로 입후보 한분이고, 총리까지 한분인데 표를 얻으려고 나라곳간이나 정책 합리성을 잃어버렸다
지금 국민이 힘들고 어려우니 지원하겠다는데 쌍수 들고 반대할 수는 없다
70%라는 기준은 정략적으로 정해진 기준
주려면 보편적 지원에 맞게 모든 국민에 줘야 한다
세금으로 나중에 갚는 것인데 세금 내는 사람은 내기만하고 지원을 못받는 것은 불합리하다. 그 자체가 국민들을 편가르는 결과를 가져오니 이중적"
통합당_박형준,2020-03-31,전 총리가 표 얻을 생각에 나라 곳간은 뒷전
통합당_박형준,2020-03-31,"총선을 앞두고 돈풀기로 표를 구걸하겠다는 것
정부 발표 이후 나온 여러 기사와 상황을 점검해보니 참 한심하기 짝이 없었다. 전후사정을 살펴본 결과 총선을 겨냥한 매표 욕망에 의해 결정됐다
기획재정부가 정권의 핵심 인사들과 이 정책에 대해 싸우다싶이 저항했다는 언론 보도가 있다
이것이 의미하는 것은 기재부의 합리적 정책제언 무시하고 정치적으로 이 방침이 결정됐다는 것
이낙연 위원장은 종로에 입후보 한 분이다. 총리까지 한 분이 표 얻을 생각에 나라 곳간이나 정책 합리성은 뒷전으로 잃어버렸다. 오죽하면 홍남기(경제부총리)가 반대 의견 기록을 남기겠다고 하겠나
1회성 지원정책은 반대하지만, 만일 준다면 다 줘야 한다
대한민국을 바꿀 수 있는 핑크 장미 혁명으로 선거를 치르겠다"
통합당_박형준,2020-03-30,"총선을 앞둔 시점에서 대단히 유의해야 한다
우리는 재원을 펑펑 쓸 수 있는 나라가 아니고 이게 모두 후세의 빚이 될 것"
통합당_박형준,2020-03-30,"기왕 주기로 했다면 70%만 주는 것보다 전 국민에게 주는 것이 낫다
세금 많이 내는 사람에게 세금 부담만 더 지우고 혜택은 없다는 것은 상당히 불합리하다"
정의당,2020-04-28,전 국민 재난지원금 지급이 문재인 정부의 확고한 경제철학이라면 홍 부총리를 해임시켜야 한다
정의당,2020-04-28,소수정당 현실의 공포 벗어나 우린 누굴 대변하나 자성을
정의당,2020-04-27,거대 양당의 비례위성정당 창당 여파로 비례대표 표심 쏠림 현상이 극심했던 상황에서 얻은 결과라 더 의미가 있다
정의당,2020-04-21,더불어민주당과 미래통합당이 결단하면 하루 선거운동을 중단하더라도 충분히 해결책을 만들어낼 수 있다. 의장께서 적극 주선해달라
정의당,2020-04-20,"1인당 100만원을 지급해야 한다
더불어민주당이 4인 가구 기준 100만원 지원을 고수하고 있는데 턱없이 부족하다
긴급재난지원금을 온 국민이 기다리고 있으나 논란이 지속되면서 언제부터 지급이 가능할지 우려스럽다
정부가 70% 지원 방침에 따른 추경 규모를 고수하고 있는 것은 매우 유감
민주당도 국민 모두에게 지원하기로 했으나 규모 면에서는 4인 가족 100만원 지원을 고수한다. 국민 한 사람당 25만~40만원 남짓한 액수는 턱없이 부족하다
지난 1차 추경처럼 찔끔 지원하는 소극적 추경을 반복해서는 안 된다
집권 여당이 중심을 잡고 코로나 위기에 대처하고 과감한 개혁을 추진하라고 국민이 격려했다. 국민 뜻을 받들어야 한다
미래통합당은 전 국민 50만원 지급을 약속했는데, 통합당의 안건 대로라도 한계가 크다
국채 발행을 통한 예산 확보에 협조해야 한다"
정의당,2020-04-06,"기본재난소득은 1인당 100만원 정도가 돼야 한다
전국민에게 1인당 50만원, 4인 가구 기준 가구당 200만원을 바로 현금으로 지급하자"
정의당,2020-04-06,국민 모두에게 개인당 100만원은 지급해야 이 중대한 위기를 극복할 마중물이 될 수 있을 것
정의당,2020-04-05,"수퍼 부자 50만명이 보유한 자산 가치의 1%를 '초부유세'로 걷어 38조8000억원의 재원을 마련해 재난 극복 비상 재원으로 활용하자
함께 사는 고통 분담을 위해 우리 사회 수퍼부자 상위 1%에게 1%의 초부유세를 도입할 것을 제안한다
초부유세 38조8000억원을 걷으면 종부세 3조5000억원을 차감해주더라도 재난극복 비상 재원에 중요하게 기여할 수 있다
수퍼부자들이 노블리스 오블리주 모범을 보이는 것은 조세정의와, 함께 잘사는 공동체를 실현하는 통합력으로 작용하게 될 것
이주민을 포함한 모든 개인에게 재난기본소득 100만원을 이달 내 지급하라
항공, 여행, 숙박, 유통 등 점점 구조조정과 해고, 감원 위협이 현실화 되고 있다. 대량 실업 쓰나미가 몰려온다
정부가 경영난을 겪는 기업에 확실히 지원을 하되 해고 금지를 대통령 긴급재정명령권으로 해야 한다"
정의당,2020-04-03,"정부가 발표한 100조원의 기업 지원은 고용 보장을 전제로 해야 한다
자영업 소상공인를 대상으로 50조원을 5년 만기 무이자 대출로 해 정부가 이자 비용과 보증 보험료를 감당해줘야 한다"
정의당,2020-03-31,"전남 동남권의과대학 설립 추진위 행사에 참석한 민주당 김 후보는 목포시민께 정중히 사과하라
목포의대 유치는 목포시민의 30년 숙원 사업
의과대학 설립을 둘러싸고 김 후보가 동부권 후보들과 손을 맞잡고 만세를 부르는 사진까지 촬영한 것은 이해가 되지 않는다
목포의대 유치에 시민과 여야가 함께 힘을 모우고 있는데 김 후보가 재를 뿌리고 있다
목포시민의 안전과 염원을 헌신짝처럼 던져버린 후보는 국회의원 자격이 없으니, 후보를 사퇴하라"
정의당,2020-03-30,"장고 끝에 내린 결정치고는 매우 미흡하다
사실상 1인당 40만원 이하의 지원금은 턱없이 부족하다"
정의당,2020-03-30,"정부가 코로나19로 인한 민생 경제 위기를 안이하게 보고 있다
(문재인 정부가) 진보진영의 강력한 제안에 떠밀려서 (대책을) 찔끔찔끔 내놓는 수준
위기 극복을 현명하고 정의롭게 하지 못한다면 서민과 노동자의 삶을 외환위기 때보다 수십 배 위기로 빠뜨릴 수 있다
정부는 기업 지원과 함께 (근로자에 대한) 해고 금지를 연동해야 한다
총선 목표는 20% 이상 정당 투표와 교섭단체 구성
지난 주말부터 정의당의 지지율 반등이 시작됐다
정의당이 있어야 할 곳에서 더 치열하게 정의당의 존재의 이유를 보여드리겠다
한국 정치의 삼분지계(三分之計⋅핵심결정권자)를 이뤄내겠다
정의당은 오직 의석을 탐하기 위해 만들어진 '일회용' 위성정당과 다르다
정의당이 선거제도 개혁의 최대 피해자란 얘기가 나오는데, 거대 양당이 자행한 꼼수 정치의 최대 피해자는 국민"
정의당,2020-03-29,비정규직 생계비 12조 유급 돌봄 7조 편성
정의당,2020-03-29,"코로나라는 거대한 해일이 경제를 삼키기 전에 정부가 민생과 경제를 보호하기 위한 강력한 방파제를 세워야 한다
정부가 발표한 100조원의 지원대상 기업은 고용 보장을 전제로 해야 한다
일거리가 떨어져 막막한 630만의 불안정한 비정규 노동자에 12조7000억원을 투자해 3개월을 버틸 생계지원비를 지급해달라
최소한 국내총생산(GDP)의 5% 규모인 100조원으로 재난기본소득 51조원, 3개월 경제 방어 49조원 등 민생 지원이 있어야 한다"
